Data,Regiao,Sistema,Classe,TipoConsumidor,TipoValor,Consumo_Total_GWh,Energia_Injetada_MMGD_GWh,Perda_Total_GWh,DataVersao,Ano,Taxa_Perda_%
2023-12-01,Nordeste,NORDESTE,Rural,Livre,Histórico,84.753122,0.0,0.0,2026-04-29,2023,0.0
2023-12-01,Nordeste,NORDESTE,Outros,Livre,Histórico,1116.16653,0.0,0.0,2026-04-29,2023,0.0
2024-12-01,Nordeste,NORDESTE,Industrial,Livre,Histórico,12883.089448,0.0,0.0,2026-04-29,2024,0.0
2024-12-01,Nordeste,NORDESTE,Comercial,Livre,Histórico,5473.722156,0.0,0.0,2026-04-29,2024,0.0
2024-12-01,Nordeste,NORDESTE,Rural,Livre,Histórico,203.13181,0.0,0.0,2026-04-29,2024,0.0
2024-12-01,Nordeste,NORDESTE,Outros,Livre,Histórico,1850.974778,0.0,0.0,2026-04-29,2024,0.0
2024-12-01,Nordeste,NORDESTE,Residencial,Livre,Histórico,0.501338,0.0,0.0,2026-04-29,2024,0.0
2025-12-01,Nordeste,NORDESTE,Industrial,Livre,Histórico,13687.220175,0.0,0.0,2026-04-29,2025,0.0
2025-12-01,Nordeste,NORDESTE,Comercial,Livre,Histórico,6633.011294,0.0,0.0,2026-04-29,2025,0.0
2025-12-01,Nordeste,NORDESTE,Rural,Livre,Histórico,330.054197,0.0,0.0,2026-04-29,2025,0.0
2025-12-01,Nordeste,NORDESTE,Outros,Livre,Histórico,2415.877516,0.0,0.0,2026-04-29,2025,0.0
2025-12-01,Nordeste,NORDESTE,Residencial,Livre,Histórico,0.861978,0.0,0.0,2026-04-29,2025,0.0
2018-12-01,Nordeste,NORDESTE,Rural,Livre,Histórico,0.0,0.0,0.0,2026-04-29,2018,
2004-12-01,Sudeste,SUDESTE / CENTRO - OESTE,Industrial,Livre,Histórico,24589.330614,0.0,0.0,2026-04-29,2004,0.0
2004-12-01,Sudeste,SUDESTE / CENTRO - OESTE,Rural,Livre,Histórico,0.012,0.0,0.0,2026-04-29,2004,0.0
2004-12-01,Sudeste,SUDESTE / CENTRO - OESTE,Comercial,Livre,Histórico,373.394522,0.0,0.0,2026-04-29,2004,0.0
2004-12-01,Sudeste,SUDESTE / CENTRO - OESTE,Outros,Livre,Histórico,328.382263,0.0,0.0,2026-04-29,2004,0.0
2005-12-01,Sudeste,SUDESTE / CENTRO - OESTE,Industrial,Livre,Histórico,45715.204025,0.0,0.0,2026-04-29,2005,0.0
2005-12-01,Sudeste,SUDESTE / CENTRO - OESTE,Comercial,Livre,Histórico,611.615869,0.0,0.0,2026-04-29,2005,0.0
2005-12-01,Sudeste,SUDESTE / CENTRO - OESTE,Outros,Livre,Histórico,1619.859925,0.0,0.0,2026-04-29,2005,0.0
2006-12-01,Sudeste,SUDESTE / CENTRO - OESTE,Industrial,Livre,Histórico,52389.629067,0.0,0.0,2026-04-29,2006,0.0
2006-12-01,Sudeste,SUDESTE / CENTRO - OESTE,Comercial,Livre,Histórico,1075.167439,0.0,0.0,2026-04-29,2006,0.0
2006-12-01,Sudeste,SUDESTE / CENTRO - OESTE,Outros,Livre,Histórico,1917.618839,0.0,0.0,2026-04-29,2006,0.0
2007-12-01,Sudeste,SUDESTE / CENTRO - OESTE,Industrial,Livre,Histórico,58498.07,0.0,0.0,2026-04-29,2007,0.0
2007-12-01,Sudeste,SUDESTE / CENTRO - OESTE,Comercial,Livre,Histórico,1410.22,0.0,0.0,2026-04-29,2007,0.0
2007-12-01,Sudeste,SUDESTE / CENTRO - OESTE,Outros,Livre,Histórico,1977.826,0.0,0.0,2026-04-29,2007,0.0
2008-12-01,Sudeste,SUDESTE / CENTRO - OESTE,Industrial,Livre,Histórico,54866.218,0.0,0.0,2026-04-29,2008,0.0
2008-12-01,Sudeste,SUDESTE / CENTRO - OESTE,Comercial,Livre,Histórico,1605.652,0.0,0.0,2026-04-29,2008,0.0
2008-12-01,Sudeste,SUDESTE / CENTRO - OESTE,Outros,Livre,Histórico,2029.764,0.0,0.0,2026-04-29,2008,0.0
2009-12-01,Sudeste,SUDESTE / CENTRO - OESTE,Industrial,Livre,Histórico,47891.464,0.0,0.0,2026-04-29,2009,0.0
2009-12-01,Sudeste,SUDESTE / CENTRO - OESTE,Comercial,Livre,Histórico,1743.84,0.0,0.0,2026-04-29,2009,0.0
2009-12-01,Sudeste,SUDESTE / CENTRO - OESTE,Outros,Livre,Histórico,2006.912,0.0,0.0,2026-04-29,2009,0.0
2010-12-01,Sudeste,SUDESTE / CENTRO - OESTE,Industrial,Livre,Histórico,58471.911,0.0,0.0,2026-04-29,2010,0.0
2010-12-01,Sudeste,SUDESTE / CENTRO - OESTE,Comercial,Livre,Histórico,2286.45,0.0,0.0,2026-04-29,2010,0.0
2010-12-01,Sudeste,SUDESTE / CENTRO - OESTE,Outros,Livre,Histórico,2077.171,0.0,0.0,2026-04-29,2010,0.0
2011-12-01,Sudeste,SUDESTE / CENTRO - OESTE,Industrial,Livre,Histórico,61031.649,0.0,0.0,2026-04-29,2011,0.0
2011-12-01,Sudeste,SUDESTE / CENTRO - OESTE,Outros,Livre,Histórico,2187.719,0.0,0.0,2026-04-29,2011,0.0
2011-12-01,Sudeste,SUDESTE / CENTRO - OESTE,Comercial,Livre,Histórico,2736.357,0.0,0.0,2026-04-29,2011,0.0
2012-12-01,Sudeste,SUDESTE / CENTRO - OESTE,Industrial,Livre,Histórico,61365.287,0.0,0.0,2026-04-29,2012,0.0
2012-12-01,Sudeste,SUDESTE / CENTRO - OESTE,Comercial,Livre,Histórico,3560.805,0.0,0.0,2026-04-29,2012,0.0
2012-12-01,Sudeste,SUDESTE / CENTRO - OESTE,Outros,Livre,Histórico,2235.769,0.0,0.0,2026-04-29,2012,0.0
2013-12-01,Sudeste,SUDESTE / CENTRO - OESTE,Industrial,Livre,Histórico,62787.545,0.0,0.0,2026-04-29,2013,0.0
2013-12-01,Sudeste,SUDESTE / CENTRO - OESTE,Comercial,Livre,Histórico,4616.352,0.0,0.0,2026-04-29,2013,0.0
2013-12-01,Sudeste,SUDESTE / CENTRO - OESTE,Outros,Livre,Histórico,2220.002,0.0,0.0,2026-04-29,2013,0.0
2014-12-01,Sudeste,SUDESTE / CENTRO - OESTE,Industrial,Livre,Histórico,60206.842,0.0,0.0,2026-04-29,2014,0.0
2014-12-01,Sudeste,SUDESTE / CENTRO - OESTE,Comercial,Livre,Histórico,4918.877,0.0,0.0,2026-04-29,2014,0.0
2014-12-01,Sudeste,SUDESTE / CENTRO - OESTE,Outros,Livre,Histórico,2301.502,0.0,0.0,2026-04-29,2014,0.0
2015-12-01,Sudeste,SUDESTE / CENTRO - OESTE,Industrial,Livre,Histórico,56505.393,0.0,0.0,2026-04-29,2015,0.0
2015-12-01,Sudeste,SUDESTE / CENTRO - OESTE,Comercial,Livre,Histórico,4910.462,0.0,0.0,2026-04-29,2015,0.0
2015-12-01,Sudeste,SUDESTE / CENTRO - OESTE,Outros,Livre,Histórico,2185.646,0.0,0.0,2026-04-29,2015,0.0
2016-12-01,Sudeste,SUDESTE / CENTRO - OESTE,Industrial,Livre,Histórico,58802.002,0.0,0.0,2026-04-29,2016,0.0
2016-12-01,Sudeste,SUDESTE / CENTRO - OESTE,Comercial,Livre,Histórico,6049.847,0.0,0.0,2026-04-29,2016,0.0
2016-12-01,Sudeste,SUDESTE / CENTRO - OESTE,Outros,Livre,Histórico,2278.908,0.0,0.0,2026-04-29,2016,0.0
2016-12-01,Sudeste,SUDESTE / CENTRO - OESTE,Rural,Livre,Histórico,35.036,0.0,0.0,2026-04-29,2016,0.0
2017-12-01,Sudeste,SUDESTE / CENTRO - OESTE,Industrial,Livre,Histórico,64649.404,0.0,0.0,2026-04-29,2017,0.0
2017-12-01,Sudeste,SUDESTE / CENTRO - OESTE,Comercial,Livre,Histórico,9884.836,0.0,0.0,2026-04-29,2017,0.0
2017-12-01,Sudeste,SUDESTE / CENTRO - OESTE,Rural,Livre,Histórico,65.89,0.0,0.0,2026-04-29,2017,0.0
2017-12-01,Sudeste,SUDESTE / CENTRO - OESTE,Outros,Livre,Histórico,2560.904,0.0,0.0,2026-04-29,2017,0.0
2017-12-01,Sudeste,SUDESTE / CENTRO - OESTE,Residencial,Livre,Histórico,3.802,0.0,0.0,2026-04-29,2017,0.0
2018-12-01,Sudeste,SUDESTE / CENTRO - OESTE,Industrial,Livre,Histórico,68421.336089,0.0,0.0,2026-04-29,2018,0.0
2018-12-01,Sudeste,SUDESTE / CENTRO - OESTE,Comercial,Livre,Histórico,11136.746984,0.0,0.0,2026-04-29,2018,0.0
2018-12-01,Sudeste,SUDESTE / CENTRO - OESTE,Rural,Livre,Histórico,561.719055,0.0,0.0,2026-04-29,2018,0.0
2018-12-01,Sudeste,SUDESTE / CENTRO - OESTE,Outros,Livre,Histórico,2707.63629,0.0,0.0,2026-04-29,2018,0.0
2018-12-01,Sudeste,SUDESTE / CENTRO - OESTE,Residencial,Livre,Histórico,4.348827,0.0,0.0,2026-04-29,2018,0.0
2019-12-01,Sudeste,SUDESTE / CENTRO - OESTE,Industrial,Livre,Histórico,67548.912928,0.0,0.0,2026-04-29,2019,0.0
2019-12-01,Sudeste,SUDESTE / CENTRO - OESTE,Comercial,Livre,Histórico,12221.936385,0.0,0.0,2026-04-29,2019,0.0
2019-12-01,Sudeste,SUDESTE / CENTRO - OESTE,Outros,Livre,Histórico,3206.426121,0.0,0.0,2026-04-29,2019,0.0
2019-12-01,Sudeste,SUDESTE / CENTRO - OESTE,Rural,Livre,Histórico,656.127017,0.0,0.0,2026-04-29,2019,0.0
2019-12-01,Sudeste,SUDESTE / CENTRO - OESTE,Residencial,Livre,Histórico,4.400036,0.0,0.0,2026-04-29,2019,0.0
2020-12-01,Sudeste,SUDESTE / CENTRO - OESTE,Industrial,Livre,Histórico,68231.227902,0.0,0.0,2026-04-29,2020,0.0
2020-12-01,Sudeste,SUDESTE / CENTRO - OESTE,Comercial,Livre,Histórico,12254.5745,0.0,0.0,2026-04-29,2020,0.0
2020-12-01,Sudeste,SUDESTE / CENTRO - OESTE,Rural,Livre,Histórico,748.007266,0.0,0.0,2026-04-29,2020,0.0
2020-12-01,Sudeste,SUDESTE / CENTRO - OESTE,Outros,Livre,Histórico,3313.73227,0.0,0.0,2026-04-29,2020,0.0
2020-12-01,Sudeste,SUDESTE / CENTRO - OESTE,Residencial,Livre,Histórico,4.736835,0.0,0.0,2026-04-29,2020,0.0
2021-12-01,Sudeste,SUDESTE / CENTRO - OESTE,Industrial,Livre,Histórico,75764.245842,0.0,0.0,2026-04-29,2021,0.0
2021-12-01,Sudeste,SUDESTE / CENTRO - OESTE,Comercial,Livre,Histórico,14736.452842,0.0,0.0,2026-04-29,2021,0.0
2021-12-01,Sudeste,SUDESTE / CENTRO - OESTE,Outros,Livre,Histórico,3590.471405,0.0,0.0,2026-04-29,2021,0.0
2021-12-01,Sudeste,SUDESTE / CENTRO - OESTE,Rural,Livre,Histórico,727.426127,0.0,0.0,2026-04-29,2021,0.0
2021-12-01,Sudeste,SUDESTE / CENTRO - OESTE,Residencial,Livre,Histórico,4.552,0.0,0.0,2026-04-29,2021,0.0
2022-12-01,Sudeste,SUDESTE / CENTRO - OESTE,Industrial,Livre,Histórico,76937.927387,0.0,0.0,2026-04-29,2022,0.0
2022-12-01,Sudeste,SUDESTE / CENTRO - OESTE,Comercial,Livre,Histórico,16729.057423,0.0,0.0,2026-04-29,2022,0.0
2022-12-01,Sudeste,SUDESTE / CENTRO - OESTE,Rural,Livre,Histórico,1520.207158,0.0,0.0,2026-04-29,2022,0.0
2022-12-01,Sudeste,SUDESTE / CENTRO - OESTE,Outros,Livre,Histórico,3822.803826,0.0,0.0,2026-04-29,2022,0.0
2022-12-01,Sudeste,SUDESTE / CENTRO - OESTE,Residencial,Livre,Histórico,4.397547,0.0,0.0,2026-04-29,2022,0.0
2023-12-01,Sudeste,SUDESTE / CENTRO - OESTE,Industrial,Livre,Histórico,77832.809575,0.0,0.0,2026-04-29,2023,0.0
2023-12-01,Sudeste,SUDESTE / CENTRO - OESTE,Comercial,Livre,Histórico,19187.67217,0.0,0.0,2026-04-29,2023,0.0
2023-12-01,Sudeste,SUDESTE / CENTRO - OESTE,Residencial,Livre,Histórico,4.338981,0.0,0.0,2026-04-29,2023,0.0
2023-12-01,Sudeste,SUDESTE / CENTRO - OESTE,Outros,Livre,Histórico,4355.505898,0.0,0.0,2026-04-29,2023,0.0
2023-12-01,Sudeste,SUDESTE / CENTRO - OESTE,Rural,Livre,Histórico,1381.032172,0.0,0.0,2026-04-29,2023,0.0
2024-12-01,Sudeste,SUDESTE / CENTRO - OESTE,Residencial,Livre,Histórico,6.380281,0.0,0.0,2026-04-29,2024,0.0
2024-12-01,Sudeste,SUDESTE / CENTRO - OESTE,Industrial,Livre,Histórico,83054.821112,0.0,0.0,2026-04-29,2024,0.0
2024-12-01,Sudeste,SUDESTE / CENTRO - OESTE,Comercial,Livre,Histórico,22826.560805,0.0,0.0,2026-04-29,2024,0.0
2024-12-01,Sudeste,SUDESTE / CENTRO - OESTE,Rural,Livre,Histórico,1638.997857,0.0,0.0,2026-04-29,2024,0.0
2024-12-01,Sudeste,SUDESTE / CENTRO - OESTE,Outros,Livre,Histórico,5934.47813,0.0,0.0,2026-04-29,2024,0.0
2025-12-01,Sudeste,SUDESTE / CENTRO - OESTE,Residencial,Livre,Histórico,19.591063,0.0,0.0,2026-04-29,2025,0.0
2025-12-01,Sudeste,SUDESTE / CENTRO - OESTE,Industrial,Livre,Histórico,83391.479686,0.0,0.0,2026-04-29,2025,0.0
2025-12-01,Sudeste,SUDESTE / CENTRO - OESTE,Comercial,Livre,Histórico,26110.269363,0.0,0.0,2026-04-29,2025,0.0
2025-12-01,Sudeste,SUDESTE / CENTRO - OESTE,Outros,Livre,Histórico,7078.963593,0.0,0.0,2026-04-29,2025,0.0
2025-12-01,Sudeste,SUDESTE / CENTRO - OESTE,Rural,Livre,Histórico,1959.462869,0.0,0.0,2026-04-29,2025,0.0
2012-12-01,Sudeste,SUDESTE / CENTRO - OESTE,Rural,Livre,Histórico,0.0,0.0,0.0,2026-04-29,2012,
2004-12-01,Centro-Oeste,SUDESTE / CENTRO - OESTE,Industrial,Livre,Histórico,805.771632,0.0,0.0,2026-04-29,2004,0.0
2005-12-01,Centro-Oeste,SUDESTE / CENTRO - OESTE,Industrial,Livre,Histórico,1524.442465,0.0,0.0,2026-04-29,2005,0.0
2005-12-01,Centro-Oeste,SUDESTE / CENTRO - OESTE,Outros,Livre,Histórico,50.535404,0.0,0.0,2026-04-29,2005,0.0
2006-12-01,Centro-Oeste,SUDESTE / CENTRO - OESTE,Industrial,Livre,Histórico,1778.367108,0.0,0.0,2026-04-29,2006,0.0
2006-12-01,Centro-Oeste,SUDESTE / CENTRO - OESTE,Comercial,Livre,Histórico,2.888325,0.0,0.0,2026-04-29,2006,0.0
2006-12-01,Centro-Oeste,SUDESTE / CENTRO - OESTE,Outros,Livre,Histórico,52.60813,0.0,0.0,2026-04-29,2006,0.0
2007-12-01,Centro-Oeste,SUDESTE / CENTRO - OESTE,Industrial,Livre,Histórico,1939.042,0.0,0.0,2026-04-29,2007,0.0
2007-12-01,Centro-Oeste,SUDESTE / CENTRO - OESTE,Comercial,Livre,Histórico,8.316,0.0,0.0,2026-04-29,2007,0.0
2007-12-01,Centro-Oeste,SUDESTE / CENTRO - OESTE,Outros,Livre,Histórico,56.3,0.0,0.0,2026-04-29,2007,0.0
2008-12-01,Centro-Oeste,SUDESTE / CENTRO - OESTE,Industrial,Livre,Histórico,1959.36,0.0,0.0,2026-04-29,2008,0.0
2008-12-01,Centro-Oeste,SUDESTE / CENTRO - OESTE,Outros,Livre,Histórico,54.742,0.0,0.0,2026-04-29,2008,0.0
2008-12-01,Centro-Oeste,SUDESTE / CENTRO - OESTE,Comercial,Livre,Histórico,6.713,0.0,0.0,2026-04-29,2008,0.0
2009-12-01,Centro-Oeste,SUDESTE / CENTRO - OESTE,Industrial,Livre,Histórico,1793.806,0.0,0.0,2026-04-29,2009,0.0
2009-12-01,Centro-Oeste,SUDESTE / CENTRO - OESTE,Comercial,Livre,Histórico,7.962,0.0,0.0,2026-04-29,2009,0.0
2009-12-01,Centro-Oeste,SUDESTE / CENTRO - OESTE,Outros,Livre,Histórico,48.738,0.0,0.0,2026-04-29,2009,0.0
2010-12-01,Centro-Oeste,SUDESTE / CENTRO - OESTE,Industrial,Livre,Histórico,1970.646,0.0,0.0,2026-04-29,2010,0.0
2010-12-01,Centro-Oeste,SUDESTE / CENTRO - OESTE,Comercial,Livre,Histórico,22.058,0.0,0.0,2026-04-29,2010,0.0
2010-12-01,Centro-Oeste,SUDESTE / CENTRO - OESTE,Outros,Livre,Histórico,4.221,0.0,0.0,2026-04-29,2010,0.0
2011-12-01,Centro-Oeste,SUDESTE / CENTRO - OESTE,Industrial,Livre,Histórico,2439.987,0.0,0.0,2026-04-29,2011,0.0
2011-12-01,Centro-Oeste,SUDESTE / CENTRO - OESTE,Comercial,Livre,Histórico,52.641,0.0,0.0,2026-04-29,2011,0.0
2011-12-01,Centro-Oeste,SUDESTE / CENTRO - OESTE,Outros,Livre,Histórico,2.449,0.0,0.0,2026-04-29,2011,0.0
2012-12-01,Centro-Oeste,SUDESTE / CENTRO - OESTE,Industrial,Livre,Histórico,2821.961,0.0,0.0,2026-04-29,2012,0.0
2012-12-01,Centro-Oeste,SUDESTE / CENTRO - OESTE,Comercial,Livre,Histórico,114.789,0.0,0.0,2026-04-29,2012,0.0
2012-12-01,Centro-Oeste,SUDESTE / CENTRO - OESTE,Outros,Livre,Histórico,0.486,0.0,0.0,2026-04-29,2012,0.0
2013-12-01,Centro-Oeste,SUDESTE / CENTRO - OESTE,Industrial,Livre,Histórico,3246.941,0.0,0.0,2026-04-29,2013,0.0
2013-12-01,Centro-Oeste,SUDESTE / CENTRO - OESTE,Comercial,Livre,Histórico,157.696,0.0,0.0,2026-04-29,2013,0.0
2013-12-01,Centro-Oeste,SUDESTE / CENTRO - OESTE,Outros,Livre,Histórico,0.363,0.0,0.0,2026-04-29,2013,0.0
2014-12-01,Centro-Oeste,SUDESTE / CENTRO - OESTE,Industrial,Livre,Histórico,3192.498,0.0,0.0,2026-04-29,2014,0.0
2014-12-01,Centro-Oeste,SUDESTE / CENTRO - OESTE,Comercial,Livre,Histórico,169.837,0.0,0.0,2026-04-29,2014,0.0
2015-12-01,Centro-Oeste,SUDESTE / CENTRO - OESTE,Industrial,Livre,Histórico,2914.42,0.0,0.0,2026-04-29,2015,0.0
2015-12-01,Centro-Oeste,SUDESTE / CENTRO - OESTE,Comercial,Livre,Histórico,168.914,0.0,0.0,2026-04-29,2015,0.0
2016-12-01,Centro-Oeste,SUDESTE / CENTRO - OESTE,Industrial,Livre,Histórico,3294.105,0.0,0.0,2026-04-29,2016,0.0
2016-12-01,Centro-Oeste,SUDESTE / CENTRO - OESTE,Comercial,Livre,Histórico,271.907,0.0,0.0,2026-04-29,2016,0.0
2016-12-01,Centro-Oeste,SUDESTE / CENTRO - OESTE,Rural,Livre,Histórico,148.847,0.0,0.0,2026-04-29,2016,0.0
2016-12-01,Centro-Oeste,SUDESTE / CENTRO - OESTE,Outros,Livre,Histórico,7.137,0.0,0.0,2026-04-29,2016,0.0
2017-12-01,Centro-Oeste,SUDESTE / CENTRO - OESTE,Industrial,Livre,Histórico,4510.361,0.0,0.0,2026-04-29,2017,0.0
2017-12-01,Centro-Oeste,SUDESTE / CENTRO - OESTE,Comercial,Livre,Histórico,634.611,0.0,0.0,2026-04-29,2017,0.0
2017-12-01,Centro-Oeste,SUDESTE / CENTRO - OESTE,Outros,Livre,Histórico,45.319,0.0,0.0,2026-04-29,2017,0.0
2017-12-01,Centro-Oeste,SUDESTE / CENTRO - OESTE,Rural,Livre,Histórico,249.884,0.0,0.0,2026-04-29,2017,0.0
2018-12-01,Centro-Oeste,SUDESTE / CENTRO - OESTE,Industrial,Livre,Histórico,5096.372212,0.0,0.0,2026-04-29,2018,0.0
2018-12-01,Centro-Oeste,SUDESTE / CENTRO - OESTE,Comercial,Livre,Histórico,794.403694,0.0,0.0,2026-04-29,2018,0.0
2018-12-01,Centro-Oeste,SUDESTE / CENTRO - OESTE,Rural,Livre,Histórico,238.351072,0.0,0.0,2026-04-29,2018,0.0
2018-12-01,Centro-Oeste,SUDESTE / CENTRO - OESTE,Outros,Livre,Histórico,49.47,0.0,0.0,2026-04-29,2018,0.0
2019-12-01,Centro-Oeste,SUDESTE / CENTRO - OESTE,Industrial,Livre,Histórico,5617.35837,0.0,0.0,2026-04-29,2019,0.0
2019-12-01,Centro-Oeste,SUDESTE / CENTRO - OESTE,Comercial,Livre,Histórico,951.678915,0.0,0.0,2026-04-29,2019,0.0
2019-12-01,Centro-Oeste,SUDESTE / CENTRO - OESTE,Rural,Livre,Histórico,168.419021,0.0,0.0,2026-04-29,2019,0.0
2019-12-01,Centro-Oeste,SUDESTE / CENTRO - OESTE,Outros,Livre,Histórico,58.559737,0.0,0.0,2026-04-29,2019,0.0
2020-12-01,Centro-Oeste,SUDESTE / CENTRO - OESTE,Industrial,Livre,Histórico,6244.592719,0.0,0.0,2026-04-29,2020,0.0
2020-12-01,Centro-Oeste,SUDESTE / CENTRO - OESTE,Comercial,Livre,Histórico,1051.321324,0.0,0.0,2026-04-29,2020,0.0
2020-12-01,Centro-Oeste,SUDESTE / CENTRO - OESTE,Rural,Livre,Histórico,117.644098,0.0,0.0,2026-04-29,2020,0.0
2020-12-01,Centro-Oeste,SUDESTE / CENTRO - OESTE,Outros,Livre,Histórico,104.898992,0.0,0.0,2026-04-29,2020,0.0
2021-12-01,Centro-Oeste,SUDESTE / CENTRO - OESTE,Industrial,Livre,Histórico,6711.641697,0.0,0.0,2026-04-29,2021,0.0
2021-12-01,Centro-Oeste,SUDESTE / CENTRO - OESTE,Comercial,Livre,Histórico,1401.841395,0.0,0.0,2026-04-29,2021,0.0
2021-12-01,Centro-Oeste,SUDESTE / CENTRO - OESTE,Rural,Livre,Histórico,147.840036,0.0,0.0,2026-04-29,2021,0.0
2021-12-01,Centro-Oeste,SUDESTE / CENTRO - OESTE,Outros,Livre,Histórico,139.29832,0.0,0.0,2026-04-29,2021,0.0
2022-12-01,Centro-Oeste,SUDESTE / CENTRO - OESTE,Industrial,Livre,Histórico,6963.092333,0.0,0.0,2026-04-29,2022,0.0
2022-12-01,Centro-Oeste,SUDESTE / CENTRO - OESTE,Comercial,Livre,Histórico,1767.967305,0.0,0.0,2026-04-29,2022,0.0
2022-12-01,Centro-Oeste,SUDESTE / CENTRO - OESTE,Rural,Livre,Histórico,138.38145,0.0,0.0,2026-04-29,2022,0.0
2022-12-01,Centro-Oeste,SUDESTE / CENTRO - OESTE,Outros,Livre,Histórico,172.222627,0.0,0.0,2026-04-29,2022,0.0
2023-12-01,Centro-Oeste,SUDESTE / CENTRO - OESTE,Industrial,Livre,Histórico,7282.006016,0.0,0.0,2026-04-29,2023,0.0
2023-12-01,Centro-Oeste,SUDESTE / CENTRO - OESTE,Comercial,Livre,Histórico,2075.69243,0.0,0.0,2026-04-29,2023,0.0
2023-12-01,Centro-Oeste,SUDESTE / CENTRO - OESTE,Rural,Livre,Histórico,210.363536,0.0,0.0,2026-04-29,2023,0.0
2023-12-01,Centro-Oeste,SUDESTE / CENTRO - OESTE,Outros,Livre,Histórico,272.93509,0.0,0.0,2026-04-29,2023,0.0
2024-12-01,Centro-Oeste,SUDESTE / CENTRO - OESTE,Industrial,Livre,Histórico,8191.814253,0.0,0.0,2026-04-29,2024,0.0
2024-12-01,Centro-Oeste,SUDESTE / CENTRO - OESTE,Comercial,Livre,Histórico,2494.806741,0.0,0.0,2026-04-29,2024,0.0
2024-12-01,Centro-Oeste,SUDESTE / CENTRO - OESTE,Rural,Livre,Histórico,316.468971,0.0,0.0,2026-04-29,2024,0.0
2024-12-01,Centro-Oeste,SUDESTE / CENTRO - OESTE,Outros,Livre,Histórico,404.868731,0.0,0.0,2026-04-29,2024,0.0
2024-12-01,Centro-Oeste,SUDESTE / CENTRO - OESTE,Residencial,Livre,Histórico,0.10301,0.0,0.0,2026-04-29,2024,0.0
2025-12-01,Centro-Oeste,SUDESTE / CENTRO - OESTE,Industrial,Livre,Histórico,8579.806542,0.0,0.0,2026-04-29,2025,0.0
2025-12-01,Centro-Oeste,SUDESTE / CENTRO - OESTE,Comercial,Livre,Histórico,3137.348392,0.0,0.0,2026-04-29,2025,0.0
2025-12-01,Centro-Oeste,SUDESTE / CENTRO - OESTE,Residencial,Livre,Histórico,1.799878,0.0,0.0,2026-04-29,2025,0.0
2025-12-01,Centro-Oeste,SUDESTE / CENTRO - OESTE,Rural,Livre,Histórico,484.477187,0.0,0.0,2026-04-29,2025,0.0
2025-12-01,Centro-Oeste,SUDESTE / CENTRO - OESTE,Outros,Livre,Histórico,716.210632,0.0,0.0,2026-04-29,2025,0.0
2011-12-01,Norte,SUDESTE / CENTRO - OESTE,Comercial,Livre,Histórico,0.493,0.0,0.0,2026-04-29,2011,0.0
2012-12-01,Norte,SUDESTE / CENTRO - OESTE,Comercial,Livre,Histórico,1.892,0.0,0.0,2026-04-29,2012,0.0
2013-12-01,Norte,SUDESTE / CENTRO - OESTE,Comercial,Livre,Histórico,17.941,0.0,0.0,2026-04-29,2013,0.0
2013-12-01,Norte,SUDESTE / CENTRO - OESTE,Industrial,Livre,Histórico,34.238,0.0,0.0,2026-04-29,2013,0.0
2014-12-01,Norte,SUDESTE / CENTRO - OESTE,Industrial,Livre,Histórico,27.315,0.0,0.0,2026-04-29,2014,0.0
2014-12-01,Norte,SUDESTE / CENTRO - OESTE,Comercial,Livre,Histórico,20.676,0.0,0.0,2026-04-29,2014,0.0
2015-12-01,Norte,SUDESTE / CENTRO - OESTE,Industrial,Livre,Histórico,20.182,0.0,0.0,2026-04-29,2015,0.0
2015-12-01,Norte,SUDESTE / CENTRO - OESTE,Comercial,Livre,Histórico,19.466,0.0,0.0,2026-04-29,2015,0.0
2016-12-01,Norte,SUDESTE / CENTRO - OESTE,Comercial,Livre,Histórico,38.307,0.0,0.0,2026-04-29,2016,0.0
2016-12-01,Norte,SUDESTE / CENTRO - OESTE,Industrial,Livre,Histórico,25.131,0.0,0.0,2026-04-29,2016,0.0
2017-12-01,Norte,SUDESTE / CENTRO - OESTE,Comercial,Livre,Histórico,67.199,0.0,0.0,2026-04-29,2017,0.0
2017-12-01,Norte,SUDESTE / CENTRO - OESTE,Industrial,Livre,Histórico,103.079,0.0,0.0,2026-04-29,2017,0.0
2018-12-01,Norte,SUDESTE / CENTRO - OESTE,Comercial,Livre,Histórico,77.139261,0.0,0.0,2026-04-29,2018,0.0
2018-12-01,Norte,SUDESTE / CENTRO - OESTE,Industrial,Livre,Histórico,139.543404,0.0,0.0,2026-04-29,2018,0.0
2019-12-01,Norte,SUDESTE / CENTRO - OESTE,Industrial,Livre,Histórico,149.974479,0.0,0.0,2026-04-29,2019,0.0
2019-12-01,Norte,SUDESTE / CENTRO - OESTE,Comercial,Livre,Histórico,83.541392,0.0,0.0,2026-04-29,2019,0.0
2020-12-01,Norte,SUDESTE / CENTRO - OESTE,Comercial,Livre,Histórico,81.750743,0.0,0.0,2026-04-29,2020,0.0
2020-12-01,Norte,SUDESTE / CENTRO - OESTE,Industrial,Livre,Histórico,183.587221,0.0,0.0,2026-04-29,2020,0.0
2021-12-01,Norte,SUDESTE / CENTRO - OESTE,Industrial,Livre,Histórico,194.526201,0.0,0.0,2026-04-29,2021,0.0
2021-12-01,Norte,SUDESTE / CENTRO - OESTE,Comercial,Livre,Histórico,101.957763,0.0,0.0,2026-04-29,2021,0.0
